Time,jct-Time,unix_Time_rel,unix_Time,0x2d2_CHECKSUM,0x2d2_Counter,0x2d2_AC_ON,0x2d2_AC_Mode,0x2_Steering_Angle,0x2_Counter,0x2_CHECKSUM,0x40_CHECKSUM,0x40_Counter,0x40_Engine_RPM,0x40_Throttle_Pedal,0x40_Throttle_Cruise,0x40_Throttle_Combo,0x40_Signal1,0x40_Off_Accel,0x240_CHECKSUM,0x240_Counter,0x240_Signal1,0x240_Cruise_On,0x240_Cruise_Activated,0x240_Signal2,0x241_CHECKSUM,0x241_Counter,0x241_Cruise_On,0x241_Cruise_Activated,0x241_Cruise_Active,0x48_CHECKSUM,0x48_Counter,0x48_Gear,0x48_RPM,0x49_CHECKSUM,0x49_Counter,0x49_CVT_Gear,0x146_CHECKSUM,0x146_Counter,0x146_Signal1,0x146_Main,0x146_Set,0x146_Resume,0x146_Signal2,0x122_CHECKSUM,0x122_Counter,0x122_SET_1,0x122_LKAS_Output,0x122_LKAS_Request,0x220_CHECKSUM,0x220_Counter,0x220_Signal1,0x220_Brake_Pressure,0x220_Signal2,0x220_Cruise_Brake_Lights,0x220_Cruise_Brake_Fault,0x220_Cruise_Brake_Active,0x220_Cruise_Activated,0x220_Signal3,0x221_CHECKSUM,0x221_Counter,0x221_Signal1,0x221_Cruise_Fault,0x221_Cruise_Throttle,0x221_Signal2,0x221_Car_Follow,0x221_Signal4,0x221_Signal3,0x221_Cruise_Brake_Active,0x221_Distance_Swap,0x221_Cruise_EPB,0x221_Close_Distance,0x221_Signal5,0x221_Cruise_Cancel,0x221_Cruise_Set,0x221_Cruise_Resume,0x221_Signal6,0x222_CHECKSUM,0x222_Counter,0x222_Signal1,0x222_Cruise_Fault,0x222_Cruise_RPM,0x222_Cruise_Activated,0x222_Signal2,0x222_Brake_Lights,0x222_Cruise_Hold,0x222_Signal3,0x138_CHECKSUM,0x138_Counter,0x138_Brake_1,0x138_Brake_2,0x139_CHECKSUM,0x139_Counter,0x139_Signal1,0x139_Speed,0x139_Brake_Lights,0x139_Signal2,0x139_Brake_Pedal,0x139_Signal3,0x13a_CHECKSUM,0x13a_Counter,0x13a_FR,0x13a_RR,0x13a_RL,0x13a_FL,0x13b_Lateral,0x13b_Longitudinal,0x13c_CHECKSUM,0x13c_Counter,0x13c_Signal1,0x13c_ES_Brake,0x13c_Signal2,0x13c_Brake,0x13c_Signal3,0x118_CHECKSUM,0x118_Counter,0x118_State,0x119_CHECKSUM,0x119_Counter,0x119_Steer_Error_1,0x119_Steer_Torque_Sensor,0x119_Steer_Error_2,0x119_Steer_Warning,0x119_Steering_Angle,0x119_Steer_Torque_Output,0x321_CHECKSUM,0x321_Counter,0x321_PCB_Off,0x321_LDW_Off,0x321_Signal1,0x321_Cruise_Soft_Disable,0x321_Signal2,0x321_Cruise_Distance,0x321_Signal3,0x321_Conventional_Cruise,0x321_Signal4,0x321_Cruise_Disengaged,0x321_Cruise_Activated,0x321_Signal5,0x321_Cruise_Set_Speed,0x321_Cruise_Fault,0x321_Signal6,0x321_Brake_Lights,0x321_Car_Follow,0x321_Signal7,0x321_Far_Distance,0x321_Cruise_State,0x322_CHECKSUM,0x322_Counter,0x322_Keep_Hands_On_Wheel,0x322_Empty_Box,0x322_Signal1,0x322_LKAS_ACTIVE,0x322_Signal2,0x322_Backward_Speed_Limit_Menu,0x322_LKAS_ENABLE_3,0x322_LKAS_Left_Line_Light_Blink,0x322_LKAS_ENABLE_2,0x322_LKAS_Right_Line_Light_Blink,0x322_LKAS_Left_Line_Visible,0x322_LKAS_Left_Line_Green,0x322_LKAS_Right_Line_Visible,0x322_LKAS_Right_Line_Green,0x322_LKAS_Alert,0x322_Signal3,0x228_CHECKSUM,0x228_Counter,0x228_R_ADJACENT,0x228_L_ADJACENT,0x228_R_APPROACHING,0x228_L_APPROACHING,0x3ac_CHECKSUM,0x3ac_Counter,0x3ac_DOOR_OPEN_FL,0x3ac_DOOR_OPEN_FR,0x3ac_DOOR_OPEN_RL,0x3ac_DOOR_OPEN_RR,0x3ac_DOOR_OPEN_TRUNK,0x3ac_BRAKE,0x3ac_Lowbeam,0x3ac_WIPERS,0x3ac_Highbeam,0x3ac_FOG_LIGHTS2,0x3ac_DASH_BTN_LIGHTS,0x390_CHECKSUM,0x390_Counter,0x390_ICY_ROAD,0x390_SEATBELT_FL,0x390_LEFT_BLINKER,0x390_RIGHT_BLINKER,0x68d_CHECKSUM,0x68d_Counter,0x68d_Units,0x610_roll_rotation_x,0x610_pitch_rotation_y,0x611_yaw_rotation_z,0x630_din1_status,0x630_din2_status,0x630_dout_status,0x630_sd_present,0x630_gps_power_status,0x630_device_id,0x620_gps_antenna_status,0x620_gps_num_satellites,0x620_gps_navigation_method,0x621_gps_course,0x621_gps_speed,0x622_gps_longitude_minutes,0x622_gps_longitude_degree,0x622_gps_indicator_ew,0x623_gps_latitude_minutes,0x623_gps_latitude_degree,0x623_gps_indicator_ns,0x624_gps_altitude,0x625_gps_pdop,0x625_gps_hdop,0x626_gps_vdop,0x627_utc_year,0x627_utc_month,0x627_utc_day_of_month,0x627_utc_hour,0x627_utc_minute,0x627_utc_second,0x600_acceleration_x,0x600_acceleration_y,0x600_acceleration_z,0x600_temperature,0x600_vertical_axis,0x600_orientation,0x601_magnetic_field_x,0x601_magnetic_field_y,0x601_magnetic_field_z,0x640_rtc_sec,0x640_rtc_min,0x640_rtc_hour,0x640_rtc_day_of_week,0x640_rtc_day_of_month,0x640_rtc_month,0x640_rtc_year,lat,lon,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,gb_x,gb_y,gb_z,ab_x,ab_y,ab_z,roll,pitch,azi,imname
44.4,03:50.5,53.01450992,1596517431,10,14,0,5,3.1,1,146,21,12,1280,0,0,0,4,12,200,0,10223616,0,0,2933376,173,0,0,0,0,91,7,D,1212,87,7,146,68,14,15752369,0,0,0,0,54,3,1,0,0,41,7,0,0,0,0,0,0,0,0,6,7,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,235,7,0,0,1212,0,0,0,0,0,33,15,0,0,155,15,3,19.06875,0,1,0,15530,68,15,19.494,19.494,19.551,19.551,0,0,122,15,6.09006E+13,0,4,0,0,147,5,0,94,5,0,74,0,0,3.0163,25,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,66,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,112,6,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,108,7,1,0,0,0,50,8,3,924857441,1684348976,958423353,0,1,1,0,0,3,48,50,32,1679844197,1664294961,857747510,8292,49,1679831141,8248,49,1663067235,1679843632,858791991,1696610356,49,52,32,48,56,32,54450.66,102223.04,32429.54,75,1,5,3701.4,3696,2472,50,100,32,51,56,32,13104,35.6493632,139.6593323,1.068,0.8,-0.189,-0.15,0.235,-9.882,-0.061,-0.189,-0.092,-0.012,0.119,0.024,-1.099,-1.154,-149.7,1558
44.5,03:50.6,53.11450982,1596517431,254,2,0,5,3.2,3,151,246,6,1256,0,0,0,4,12,203,2,10223616,0,0,2949760,154,2,0,0,0,89,1,D,1216,81,1,146,32,3,14703409,0,0,0,0,59,8,1,0,0,43,9,0,0,0,0,0,0,0,0,8,9,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,241,9,0,0,1216,0,0,0,0,0,18,4,0,0,145,4,3,19.125,0,1,0,15530,142,4,19.494,19.608,19.608,19.665,0,0,209,4,6.11132E+13,0,4,0,0,33,10,0,150,10,0,37,0,0,3.255,-7,59,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,67,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,114,8,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,109,8,1,0,0,0,50,8,3,1696610356,1634082865,857747767,0,1,1,0,0,3,48,50,32,1679844197,1664294961,857747510,8292,49,1679831141,8248,49,1663067235,1679843632,858791991,1696610356,49,52,32,48,56,32,100494.82,102223.04,32429.54,75,2,5,3701.4,3696,2472,50,101,32,51,56,32,13104,35.6493632,139.6593323,0.562,1.105,-0.592,0.052,0.024,-9.296,-0.061,-0.189,-0.092,-0.012,0.119,0.024,-1,-1.044,-149.738,1561
44.6,03:50.7,53.21450996,1596517431,1,5,0,5,3,5,153,204,0,1220,0,0,0,4,12,205,4,10223616,0,0,2949760,129,4,0,0,0,93,11,D,1210,90,11,146,10,8,14702977,0,0,0,0,64,13,1,0,0,45,11,0,0,0,0,0,0,0,0,10,11,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,239,11,0,0,1212,0,0,0,0,0,26,9,0,0,152,9,3,19.2375,0,1,0,15530,197,9,19.665,19.665,19.608,19.665,0,0,121,9,6.12999E+13,0,4,0,0,206,15,0,196,15,0,-1,0,0,3.0814,-9,60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,68,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,116,10,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,110,9,1,0,0,0,50,8,3,891304242,926163043,1696610356,0,1,1,0,0,3,48,50,32,1679844197,1664294961,857747510,8292,49,1679831141,8248,49,1663067235,1679843632,858791991,1696610356,49,52,32,48,56,32,57453.54,102223.04,32429.54,75,0,5,7464.3,3696,2472,50,101,32,51,56,32,13104,35.6493632,139.6593323,-0.964,0.885,-0.623,0.204,0.037,-9.76,-0.061,-0.189,-0.092,-0.012,0.119,0.024,-1.005,-0.912,-149.793,1564
44.7,03:50.8,53.31450987,1596517431,4,8,0,5,3,7,157,177,10,1183,0,0,0,4,12,207,6,10223616,0,0,2949760,114,6,0,0,0,91,5,D,1214,84,5,146,247,13,283138033,0,0,0,0,53,2,1,0,0,47,13,0,0,0,0,0,0,0,0,12,13,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,240,13,0,0,1211,0,0,0,0,0,32,14,0,0,158,14,3,19.29375,0,1,0,15530,137,14,19.665,19.665,19.551,19.665,0,0,225,14,6.15126E+13,0,4,0,0,195,4,0,189,4,0,3,0,0,3.0163,-7,61,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,69,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,117,11,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,0,0,111,10,1,0,0,0,50,8,3,1629501284,811802675,824205879,0,1,1,0,0,3,48,50,32,1679844197,1664294961,857747510,8292,49,1679831141,8248,49,1663067235,1679843632,858791991,1696610356,49,52,32,48,56,32,49234.72,48171.2,32218.4,75,0,4,3855,3696,2472,50,101,32,51,56,32,13104,35.6493632,139.6593323,-1.422,-0.452,-0.836,0.095,0.378,-10.474,-0.061,-0.189,-0.092,-0.012,0.119,0.024,-1.159,-0.884,-149.854,1567
44.8,03:50.9,53.41451001,1596517431,8,12,0,5,3,1,145,154,4,1166,0,0,0,4,12,209,8,10223616,0,0,2949760,106,8,0,0,0,115,15,D,1228,94,15,146,209,2,284186161,0,0,0,0,58,7,1,0,0,49,15,0,0,0,0,0,0,0,0,14,15,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,5,15,0,0,1230,0,0,0,0,0,22,3,0,0,147,3,3,19.35,0,1,0,15529,227,3,19.551,19.779,19.665,19.665,0.2,0,55,3,5.72584E+13,0,4,0,0,174,9,0,224,9,0,-29,0,0,3.038,-13,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,70,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,119,13,0,0,0,0,12,14,0,0,0,0,0,0,0,0,0,0,0,112,11,1,0,0,0,50,8,3,1679843632,859381815,924856677,0,1,1,0,0,3,48,50,32,1679844197,1664294961,857747510,8292,49,1679831141,8248,49,1663067235,1679843632,858791991,1696610356,49,52,32,48,56,32,57453.54,102223.04,32429.54,74.5,1,1,3855,3696,2472,50,101,32,51,56,32,13104,35.6493632,139.6593323,0.269,-3.107,-0.891,0.064,0.745,-10.443,-0.061,-0.189,-0.092,-0.012,0.119,0.024,-1.165,-1.088,-149.925,1570
44.9,03:51.0,53.51450992,1596517431,11,15,0,5,3,3,149,149,14,1151,0,0,0,4,12,211,10,10223616,0,0,2949760,116,10,0,0,0,103,9,D,1222,88,9,146,189,7,284185761,0,0,0,0,63,12,1,0,0,35,1,0,0,0,0,0,0,0,0,0,1,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,238,1,0,0,1221,0,0,0,0,0,26,8,0,0,153,8,3,19.35,0,1,0,15530,90,8,19.722,19.608,19.722,19.722,0.2,0,159,8,5.74711E+13,0,4,0,0,215,14,0,247,14,0,-42,0,0,3.0163,-17,63,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,71,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,121,15,0,0,0,0,13,15,0,0,0,0,0,0,0,0,0,0,0,113,12,1,0,0,0,50,8,3,924856677,1630740577,891315045,0,1,1,0,0,3,48,50,32,1679844197,1664294961,857747510,8292,49,1679831141,8248,49,1663067235,1679843632,858791991,1696610356,49,52,32,48,56,32,49445.86,102223.04,32429.54,74.5,0,1,7771.5,3696,2472,50,101,32,51,56,32,13104,35.6493632,139.6593323,1.88,-4.73,-0.47,0.031,0.064,-10.062,-0.061,-0.189,-0.092,-0.012,0.119,0.024,-1.005,-1.478,-149.974,1573
45,03:51.1,53.61450982,1596517431,254,2,0,5,3,5,153,134,8,1142,0,0,0,4,12,213,12,10223616,0,0,2949760,125,12,0,0,0,101,3,D,1226,82,3,146,169,12,284185361,0,0,0,0,52,1,1,0,0,37,3,0,0,0,0,0,0,0,0,2,3,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,245,3,0,0,1226,0,0,0,0,0,30,13,0,0,158,13,3,19.35,0,1,0,15530,102,13,19.665,19.779,19.95,19.836,0,0,71,13,5.76578E+13,0,4,0,0,168,3,0,228,3,0,-29,0,0,2.8861,-16,64,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,72,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,106,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,114,13,1,0,0,0,50,8,3,924856677,842473569,908080694,0,1,1,0,0,3,48,50,32,1679844197,1664294961,857747510,8292,49,1679833144,8246,49,1663067235,1679843632,858791991,1696610356,49,52,32,48,56,32,98492.9,102223.04,32429.54,75,0,5,7694.7,3696,2472,50,101,32,51,56,32,13104,35.64932505,139.6593323,1.746,-4.187,-0.311,-0.433,0.098,-8.905,-0.061,-0.189,-0.092,-0.012,0.119,0.024,-0.829,-1.923,-150.002,1576
45.1,03:51.2,53.71450996,1596517431,250,6,0,5,2.9,7,156,139,2,1153,0,0,0,4,12,24,14,9437184,0,0,2966144,141,14,0,0,0,121,13,D,1236,92,13,146,136,1,283136449,0,0,0,0,57,6,1,0,0,39,5,0,0,0,0,0,0,0,0,4,5,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,255,5,0,0,1234,0,0,0,0,0,20,2,0,0,149,2,3,19.4625,0,1,0,15530,193,2,19.95,19.95,19.95,19.95,0,-0.2,159,2,5.78017E+13,0,4,0,0,79,8,0,243,8,0,-35,0,0,2.7776,-15,65,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,73,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,108,2,0,0,0,0,255,1,0,0,0,0,0,0,0,0,0,0,0,115,14,1,0,0,0,50,8,3,908080694,845226038,958423353,0,1,1,0,0,3,48,50,32,1713386593,926097456,857747510,8292,49,1679833144,8246,49,1663067235,1679843632,858791991,1696610356,49,52,32,48,56,32,97491.94,102223.04,32429.54,75,2,5,7694.7,3696,2472,50,101,32,51,56,32,13104,35.64932505,139.6593323,0.415,-1.44,-0.348,-0.443,-0.125,-8.914,-0.061,-0.189,-0.092,-0.012,0.119,0.024,-0.742,-2.131,-150.035,1579
45.2,03:51.3,53.81450987,1596517431,253,9,0,5,2.5,1,140,18,12,1278,0,0,0,4,12,7,0,9437184,0,0,2916992,135,0,0,0,0,121,7,D,1243,86,7,146,119,6,275796177,0,0,0,0,62,11,1,0,0,41,7,0,0,0,0,0,0,0,0,6,7,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,9,7,0,0,1242,0,0,0,0,0,27,7,0,0,157,7,3,19.63125,0,1,0,15530,149,7,20.121,20.064,20.064,20.121,0,-0.2,73,7,5.80146E+13,0,4,0,0,115,13,0,12,13,0,-38,0,0,2.4087,-15,66,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,74,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,110,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,116,15,1,0,0,0,50,8,3,807429427,926228577,891315045,0,1,1,0,0,3,48,50,32,1713386593,926097456,857747510,8292,49,1679833144,8246,49,958423353,1679843632,858791991,1696610356,49,52,32,48,56,32,52237.6,48171.2,32218.4,75,1,1,3855,3696,2472,50,101,32,51,56,32,13104,35.64932505,139.6593323,-1.221,0.36,-0.14,-0.284,-0.021,-9.293,-0.061,-0.189,-0.092,-0.012,0.119,0.024,-0.797,-2.12,-150.073,1582
45.3,03:51.4,53.91451001,1596517431,0,12,0,5,2,3,139,93,6,1358,0,0,0,4,12,9,2,9437184,0,0,2916992,101,2,0,0,0,139,1,D,1267,81,1,146,128,11,275796241,0,0,0,0,51,0,1,0,0,43,9,0,0,0,0,0,0,0,0,8,9,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,33,9,0,0,1264,0,0,0,0,0,37,12,0,0,163,12,3,19.74375,0,1,0,15529,26,12,20.235,20.292,20.121,20.292,-0.1,-0.1,178,12,5.82272E+13,0,4,0,0,233,2,0,32,2,0,-42,0,0,1.8445,-16,67,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,75,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,111,5,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,101,0,1,0,0,0,50,8,3,874538337,828448823,857748275,0,1,1,0,0,3,48,50,32,1713386593,926097456,857747510,8292,49,1679833144,8246,49,958423353,1679843632,858791991,1696610356,49,52,32,48,56,32,48233.76,48171.2,32218.4,75,3,0,7541.1,3696,2472,50,101,32,51,56,32,13104,35.64932505,139.6593323,-3.4,2.203,-0.525,-0.29,0.134,-9.619,-0.061,-0.189,-0.092,-0.012,0.119,0.024,-1.055,-1.945,-150.106,1585
45.4,03:51.5,54.01450992,1596517432,244,0,0,5,1.6,5,139,65,0,1336,0,0,0,4,12,12,4,9437184,0,0,2933376,14,4,0,0,0,147,11,D,1265,91,11,146,124,0,275796353,0,0,0,0,56,5,1,0,0,45,11,0,0,0,0,0,0,0,0,10,11,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,41,11,0,0,1270,0,0,0,0,0,33,1,0,0,155,1,3,19.9125,0,1,0,15529,66,1,20.349,20.349,20.349,20.406,0.1,0,78,1,5.84143E+13,0,4,0,0,51,7,0,72,7,0,-66,0,0,1.6926,-20,68,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,76,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,113,7,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,102,1,1,0,0,0,51,9,3,924857441,1684348976,1629501284,0,1,1,0,0,3,48,50,32,1713386593,926097456,857747510,8292,49,1679833144,8246,49,958423353,1679843632,858791991,1696610356,49,52,32,48,56,32,50235.68,48171.2,32218.4,75,3,0,7541.1,3696,2472,50,101,32,51,56,32,13104,35.64932505,139.6593323,0.769,2.02,-0.641,0.467,1.065,-9.839,-0.061,-0.189,-0.092,-0.012,0.119,0.024,-1.17,-1.675,-150.172,1588
45.5,03:51.6,54.11450982,1596517432,247,3,0,5,1.6,7,143,24,10,1285,0,0,0,4,12,12,6,9437184,0,0,2900608,217,6,0,0,0,105,5,D,1230,84,5,146,133,5,278942097,0,0,0,0,61,10,1,0,0,47,13,0,0,0,0,0,0,0,0,12,13,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,3,13,0,0,1230,0,0,0,0,0,38,6,0,0,161,6,3,19.96875,0,1,0,15529,207,6,20.349,20.577,20.463,20.406,0.3,0,185,6,5.86272E+13,0,4,0,0,185,12,0,80,12,0,-66,0,0,1.6926,-23,69,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,77,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,115,9,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,103,2,1,0,0,0,51,9,3,1646277173,1630806072,958423353,0,1,1,0,0,3,48,50,32,1713386593,926097456,857747510,8292,49,1679833144,8246,49,958423353,1679843632,858791991,1696610356,49,52,32,48,56,32,52448.74,102223.04,32429.54,75,2,4,7694.7,3696,2472,50,102,32,51,56,32,13104,35.64932505,139.6593323,1.19,-0.684,-0.549,0.293,-0.049,-10.385,-0.061,-0.189,-0.092,-0.012,0.119,0.024,-1.011,-1.609,-150.233,1591
45.6,03:51.7,54.21450996,1596517432,250,6,0,5,1.5,1,130,177,4,1189,0,0,0,4,12,14,8,9437184,0,0,2900608,125,8,0,0,0,94,15,D,1210,94,15,146,127,10,277893361,0,0,0,0,66,15,1,0,0,49,15,0,0,0,0,0,0,0,0,14,15,1,0,808,2,0,1,1,0,0,0,255,0,0,0,0,0,244,15,0,0,1213,0,0,0,0,0,42,11,0,0,167,11,3,20.08125,0,1,0,15528,139,11,20.52,20.52,20.577,20.463,0.1,0,100,11,5.87713E+13,0,4,0,0,237,1,0,60,1,0,-56,0,0,1.5407,-17,70,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,78,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,116,10,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,104,3,1,0,0,0,51,9,3,824205879,1697914932,857748275,0,1,1,0,0,3,48,50,32,1713386593,926097456,857747510,8292,49,1679833144,8246,49,958423353,1679843632,858791991,1696610356,49,52,32,48,56,32,100494.82,102223.04,32429.54,74.5,2,0,4008.6,3696,2472,50,102,32,51,56,32,13104,35.64932505,139.6593323,3.076,-3.094,-0.049,0.296,0.128,-9.866,-0.061,-0.189,-0.092,-0.012,0.119,0.024,-0.791,-1.84,-150.249,1594
45.7,03:51.8,54.31450987,1596517432,254,10,0,5,0.8,3,127,89,14,1090,0,0,0,5,12,15,10,9437184,0,0,2884224,127,10,0,0,0,113,9,D,1235,102,9,147,111,15,276844481,0,0,0,0,55,4,1,0,0,35,1,0,0,0,0,0,0,0,0,4,1,1,0,808,2,0,1,3,0,0,0,255,0,0,0,0,0,55,1,0,0,1230,0,0,1,0,0,37,0,0,0,160,0,3,20.1375,1,1,0,15527,114,0,20.634,20.577,20.52,20.577,-0.1,0,96,0,5.89841E+13,0,4,0,0,14,6,0,88,6,0,-49,0,0,0.7378,-10,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,15,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,118,12,0,0,0,0,71,9,0,0,0,0,0,1,0,0,0,0,0,105,4,1,0,0,0,51,9,3,824195170,1647386725,824195170,0,1,1,0,0,3,48,50,32,1713386593,926097456,857747510,8292,49,1679833144,8246,49,958423353,1679843632,858791991,1696610356,49,52,32,48,56,32,49234.72,48171.2,32218.4,75,0,4,4008.6,3696,2472,50,102,32,51,56,32,13104,35.64932505,139.6593323,-1.709,-3.04,-0.299,-0.327,-0.479,-10.175,-0.061,-0.189,-0.092,-0.012,0.119,0.024,-0.807,-2.137,-150.266,1597
45.8,03:51.9,54.41451001,1596517432,1,13,0,5,-0.6,5,116,253,8,1005,0,0,0,5,12,16,12,9437184,0,0,2867840,129,12,0,0,0,108,3,D,1236,100,3,147,71,4,275795457,0,0,0,0,60,9,1,0,0,37,3,0,0,0,0,0,0,0,0,6,3,1,0,808,2,0,1,3,0,0,0,255,0,0,0,0,0,72,2,0,0,1246,0,0,1,0,0,54,5,0,0,167,5,3,20.25,1,1,0,15527,217,5,20.691,20.634,20.577,20.691,-0.2,-0.2,108,5,5.91713E+13,0,4,0,0,55,11,0,178,11,0,-67,0,0,-0.5208,-18,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,15,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,120,14,0,0,0,0,76,14,0,0,0,0,0,1,0,0,0,0,0,106,5,1,0,0,0,51,9,3,874538337,1647583287,941646645,0,1,1,0,0,3,48,50,32,1713386593,926097456,857747510,8292,49,1679833144,8246,49,958423353,1679843632,858791991,1696610356,49,52,32,48,56,32,57242.4,48171.2,32218.4,75,1,6,4392.3,3696,2472,50,102,32,51,56,32,13104,35.64932505,139.6593323,-3.717,-3.088,0.11,-0.18,0.211,-9.83,-0.061,-0.189,-0.092,-0.012,0.119,0.024,-1.11,-2.422,-150.255,1600
45.9,03:52.0,54.51450992,1596517432,244,0,0,5,-1.3,7,113,166,2,923,0,0,0,6,12,17,14,9437184,0,0,2851456,131,14,0,0,0,132,13,D,1250,109,13,147,46,9,277892097,0,0,0,0,65,14,1,0,0,39,5,0,0,0,0,0,0,0,0,8,5,1,0,808,2,0,1,3,0,0,0,255,0,0,0,0,0,77,5,0,0,1248,0,0,1,0,0,69,10,0,1,173,10,3,20.30625,1,1,0,15527,19,10,20.748,20.748,20.805,20.919,0,-0.3,216,10,5.93842E+13,0,4,0,0,17,0,0,216,0,0,-85,0,0,-1.0199,-26,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,15,0,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117936,121,15,0,0,0,0,66,4,0,0,0,0,0,1,0,0,0,0,0,107,6,1,0,0,0,51,9,3,807415856,942809136,1713386339,0,1,1,0,0,3,48,50,32,1713386593,926097456,857747510,8292,49,1679833144,8246,49,958423353,1679843632,858791991,1696610356,49,52,32,48,56,32,51236.64,48171.2,32218.4,75,2,0,3778.2,3696,2472,50,102,32,51,56,32,13104,35.64932505,139.6593323,-2.014,-0.372,-0.543,-0.522,0.912,-8.932,-0.061,-0.189,-0.092,-0.012,0.119,0.024,-1.395,-2.565,-150.266,1603
